actor,name,year,variable,type,BirthYear,gender,age
甄子丹,英雄,2002,actor5,movie,1963,男,39
甄子丹,叶问,2008,actor1,movie,1963,男,45
郑昊,我的父亲母亲,1999,actor2,movie,1976,男,23
郑恺,影,2018,actor3,movie,1986,男,32
郑恺,私人订制,2013,actor4,movie,1986,男,27
郑恺,前任3：再见前任,2017,actor2,movie,1986,男,31
郑卫莉,没事偷着乐,1999,actor3,movie,1977,女,22
郑秀文,百年好合,2003,actor1,movie,1972,女,31
郑秀文,恋上你的床,2003,actor1,movie,1972,女,31
郑伊健,中华英雄,1999,actor1,movie,1967,男,32
郑伊健,蜀山传,2001,actor1,movie,1967,男,34
郑伊健,决战紫禁之巅,2000,actor2,movie,1967,男,33
钟楚曦,芳华,2017,actor3,movie,1993,女,24
钟汉良,捉妖记,2015,actor5,movie,1974,男,41
钟汉良,后会无期,2014,actor3,movie,1974,男,40
钟绍图,岁月神偷,2010,actor3,movie,2001,男,9
钟欣潼,千机变Ⅱ花都大战,2004,actor1,movie,1981,女,23
钟欣潼,罗曼蒂克消亡史,2016,actor5,movie,1981,女,35
周冬雨,山楂树之恋,2010,actor1,movie,1992,女,18
周冬雨,心花路放,2014,actor4,movie,1992,女,22
周冬雨,动物世界,2018,actor3,movie,1992,女,26
周冬雨,七月与安生,2016,actor1,movie,1992,女,24
周杰伦,大灌篮,2008,actor1,movie,1979,男,29
周杰伦,满城尽带黄金甲,2006,actor4,movie,1979,男,27
周润发,无双,2018,actor1,movie,1955,男,63
周润发,满城尽带黄金甲,2006,actor1,movie,1955,男,51
周润发,让子弹飞,2010,actor3,movie,1955,男,55
周润发,卧虎藏龙,2000,actor1,movie,1955,男,45
周星驰,长江七号,2008,actor1,movie,1962,男,46
周星驰,功夫,2004,actor1,movie,1962,男,42
周星驰,少林足球,2001,actor1,movie,1962,男,39
周迅,夜宴,2006,actor4,movie,1974,女,32
周迅,龙门飞甲,2011,actor2,movie,1974,女,37
周迅,风声,2009,actor1,movie,1974,女,35
周迅,十七岁的单车,2001,actor4,movie,1974,女,27
周迅,听风者,2012,actor2,movie,1974,女,38
周迅,画皮,2008,actor2,movie,1974,女,34
周迅,那时花开,2002,actor3,movie,1974,女,28
周迅,如果·爱,2005,actor1,movie,1974,女,31
周迅,李米的猜想,2008,actor1,movie,1974,女,34
周迅,女人不坏,2008,actor1,movie,1974,女,34
周迅,画皮2,2012,actor1,movie,1974,女,38
周一围,我不是药神,2018,actor3,movie,1982,男,36
周韵,一步之遥,2014,actor3,movie,1978,女,36
周韵,太阳照常升起,2007,actor2,movie,1978,女,29
周韵,邪不压正,2018,actor4,movie,1978,女,40
朱孝天,东京审判,2006,actor2,movie,1979,男,27
朱旭,我们天上见,2009,actor1,movie,1930,男,79
朱旭,洗澡,2001,actor3,movie,1930,男,71
朱一诺,我们天上见,2009,actor3,movie,NA,女,NA
朱茵,天下无双,2002,actor5,movie,1971,女,31
邹兆龙,导火线,2007,actor5,movie,1967,男,40
左小青,人在囧途,2010,actor5,movie,1977,女,33
